month,season,is_highway,roadType,class,lat,lon
-0.016385370713753376,-0.01673352780558294,0.0,0.04389686612414539,-0.10524612132496153,-0.03104598876018707,-0.07206025035036596
-0.032178817537220857,-0.02419228492989219,0.0,-0.0004520554968047929,-0.15746272194761007,-0.05713751472584212,0.09997626424791327
-0.012196817263414407,-0.011830819221587895,0.0,-0.31437230650869347,1.0392086976141852,-0.44274423235270816,-0.31293315787808146
-0.07341579294944395,-0.032896710722235344,0.0,-0.011786940590216104,-0.2010115928726352,-0.10981222857441592,0.25320090852369137
-0.07448577968331888,-0.03287215960853734,0.0,0.011904714750970961,-0.26174450167492297,-0.10249032151279194,0.2898585756495418
-0.010061408476015474,0.0016938275954130476,0.0,-0.11965268011916742,1.256212040504901,-0.9016216071340247,-0.07335748371534985
-0.012422290901546356,-0.021959999091704985,0.0,-0.02114062946072814,-0.055254549480831756,0.015061961590205142,-0.03740370743754597
-0.016078457458585355,-0.01598343589090149,0.0,0.029039978459767253,-0.050989037107208646,-0.04435578816454036,-0.05763621955738334
-0.016322430423833197,-0.018136421132508067,0.0,0.01984753929669711,-0.026603429881998066,-0.08146964041327819,-0.03549995696266551
-0.045251644936292926,-0.030490734393755853,0.0,-0.010132709612023724,-0.19462396927498302,-0.07557906541254887,0.18371345587472912
-0.017487218807104285,-0.016940569671239882,0.0,0.038033212333432306,-0.09442038337311383,-0.007216071925670711,-0.008030496843511523
-0.01863452535161186,-0.02195569665408112,0.0,-0.0022322199419687366,-0.10320653809941388,0.006530791336652489,-0.025664276485951473
-0.0198122621857047,-0.02211973621355264,0.0,0.0037492638794561577,-0.1005928397384226,0.0014206338938784532,-0.02576043886687096
